3e37d28ec290ec9fbcadba20073f788b,2002 World Cup PK (PAL)[f standard controllers][p]
0050570a82fc31b0cd236f9098f80af9,2010 Street Fighter (Japan)
1d59f7f167612eb492ea9f963db53523,2010 Street Fighter (Japan)
7d3f5a7f6b60e2ee5cf7b5254fb7f7be,2010 Street Fighter (Japan) (Beta)
b20b012d7f1168172b6c83be5e45bf91,2010 Street Fighter (Japan) (Beta)
26a5a3d4012f40214cce37b5209b260c,2048 (World)
be1063151f68c58d712138c568c73c8b,2048 (World)
75fff1cc1820be0cf19b3e3a650d4d17,21 in 1 (Asia)[p][2006-CA]
c932752f182091f9cec7df9a45edb005,211-in-1 - 1992 Ultra Power Card (Asia) (En) (Pirate)
e93310b7555eea7ed102dd0bae8c5414,211-in-1 - 1992 Ultra Power Card (Asia) (En) (Pirate)
260f35241010cb4ce82fa28d0b167f84,22 Games (China) (En) (Pirate)
ed5496ff74eb688071bfc5e270cfe500,22 Games (China) (En) (Pirate)
52c3a293b297838d46ff145f5ff5926b,22 in 1 (Asia)[p][reset based]
592e4964a6b39cedc81e282d2cd6b3d3,"23-in-1 Super Game (Europe) (En,Ja) (Pirate)"
421b63d574f5fd1fb8a904add191f009,23-in-1 Super Game (Europe) (K23-001) (Pirate)
6b62e8c72a68e5b1b15e3cc4b009d047,24 in 1 (Asia)[h2][p][menu only]
533e85a5fe07e2a33aa7ef9ad29dbdbe,24 in 1 (Asia)[h3][p][menu only]
09baa7ddadaa4408e9f6c418cd76ff4f,24 in 1 (Asia)[h4][p][menu only]
bea9ea48a00177f473f89b7ca246a61a,24 in 1 (Asia)[h][p][menu only]
c5335cceb5a5fe05d5fb60882dd8be35,24 in 1 (Asia)[h][p][u][menu only]
2fed0a18662006cf88d97b5cd88ee220,240p Test Suite (World) (v0.01) (Program) (Aftermarket) (Unl)
086d36f98f5c78e2b3d0f7a5d94c54a3,240p Test Suite (World) (v0.02) (Program) (Aftermarket) (Unl)
80a4528ee9ce2e10fc0db115672e47e2,240p Test Suite (World) (v0.03) (Program) (Aftermarket) (Unl)
0d1332e79948dcd8536f15e021cc44f3,240p Test Suite (World) (v0.04) (Program) (Aftermarket) (Unl)
9158c8757c14d2d67022f14a59643294,240p Test Suite (World) (v0.05) (Program) (Aftermarket) (Unl)
f653185443d6abe653fc59c2605c1220,240p Test Suite (World) (v0.06) (Program) (Aftermarket) (Unl)
4f793a223b81a98cfd3c3254edfbba89,240p Test Suite (World) (v0.07) (Program) (Aftermarket) (Unl)
704abf6d919d4d338fa05357d5bc6ba6,240p Test Suite (World) (v0.08) (Program) (Aftermarket) (Unl)
b39b96365afe95731fb94b4df2cf5532,240p Test Suite (World) (v0.08) (Program) (Aftermarket) (Unl) (Alt)
6990e9b1eb53e55f3a7394ce8092f254,240p Test Suite (World) (v0.09) (Program) (Aftermarket) (Unl)
b44c59506cc570ff23ed098476edc771,240p Test Suite (World) (v0.09) (Program) (Aftermarket) (Unl) (Alt)
d3014407f61edbcee85cf42eb971e307,240p Test Suite (World) (v0.10) (Program) (Aftermarket) (Unl)
10ca9a2317f8024916a8f19007c0d633,240p Test Suite (World) (v0.10) (Program) (Aftermarket) (Unl) (Alt)
62d67bc54446f0e55f8943530b8c3f9c,240p Test Suite (World) (v0.11) (Program) (Aftermarket) (Unl)
3098aff9ea37a97ad5df84a13cde9f61,240p Test Suite (World) (v0.11) (Program) (Aftermarket) (Unl) (Alt)
a94bd80c20e953141e793fa824fd7517,240p Test Suite (World) (v0.12) (BNROM) (Program) (Aftermarket) (Unl)
f7abbd23adb0920d8ace4b84d3e9f6bf,240p Test Suite (World) (v0.12) (UNROM) (Program) (Aftermarket) (Unl)
d4749c9ca301a3b5eebbf9ceeda4b18e,240p Test Suite (World) (v0.13) (Program) (Aftermarket) (Unl)
406256b786340aa412a57eccb26c4fad,240p Test Suite (World) (v0.13) (Program) (Aftermarket) (Unl) (Alt)
a898f5777554d7a16ddad5ce4fdd4494,240p Test Suite (World) (v0.14) (Program) (Aftermarket) (Unl)
c05eb31044eb04e8a5e53f8198f803df,240p Test Suite (World) (v0.14) (Program) (Aftermarket) (Unl) (Alt)
7b5ea49d571ba8d65b6a650f2d123d4a,240p Test Suite (World) (v0.15) (Program) (Aftermarket) (Unl)
d5b5fdf6b550f68d82fe971ceb8ba592,240p Test Suite (World) (v0.15) (Program) (Aftermarket) (Unl) (Alt)
341e81887e34f4d1cfd7f91ae67ad31e,240p Test Suite (World) (v0.16) (Program) (Aftermarket) (Unl)
cdbca902ccb1f682df9cee1212b412b2,240p Test Suite (World) (v0.16) (Program) (Aftermarket) (Unl) (Alt)
394f8d7704a9ab61f00a91fb04d406a4,240p Test Suite (World) (v0.17) (Program) (Aftermarket) (Unl)
55f6180c9ba069bdc96bf7907fb27030,240p Test Suite (World) (v0.17) (Program) (Aftermarket) (Unl) (Alt)
14bc3e751bf2eb8d436d4d46decf24a9,240p Test Suite (World) (v0.18) (Program) (Aftermarket) (Unl)
30b6ab3a0690ac4ef8a4c7ce8aa9d38e,240p Test Suite (World) (v0.18) (Program) (Aftermarket) (Unl) (Alt)
6e6397c5b0a33c209141b7870660fef4,240p Test Suite (World) (v0.19) (Program) (Aftermarket) (Unl)
